user_id,hotel_id,rating
1664,226,5.0
1665,226,5.0
1666,226,5.0
1667,226,5.0
1668,226,1.0
1669,226,4.0
1670,226,5.0
1671,226,5.0
1672,226,5.0
1673,226,4.0
1674,226,4.0
1675,226,5.0
1676,226,5.0
1677,226,4.0
1678,226,5.0
1679,226,5.0
1680,226,5.0
1681,226,5.0
1682,226,5.0
1683,226,4.0
1684,226,4.0
1685,226,5.0
1686,226,4.0
1687,226,5.0
1688,226,5.0
1689,226,5.0
1690,226,4.0
1691,226,2.0
1692,226,5.0
1693,226,5.0
1694,226,5.0
1695,226,4.0
1696,226,5.0
1697,226,3.0
1698,226,4.0
1699,226,5.0
1700,226,5.0
1701,227,4.0
1702,227,5.0
1703,227,4.0
1704,227,1.0
1705,227,5.0
1706,227,5.0
1707,227,5.0
1708,227,4.0
1709,227,4.0
1710,227,4.0
1711,227,4.0
1712,227,4.0
1713,227,2.0
1714,227,4.0
1715,227,5.0
1716,227,4.0
1717,227,5.0
1718,227,4.0
1719,227,4.0
1720,227,4.0
1721,227,5.0
1722,227,4.0
1723,228,5.0
1724,228,2.0
1725,228,5.0
1726,228,3.0
1727,228,5.0
1728,228,5.0
1729,228,5.0
1730,228,5.0
1731,228,5.0
1732,228,4.0
1733,228,3.0
1734,228,5.0
1735,228,5.0
1736,228,5.0
1737,228,4.0
1738,228,4.0
1739,228,2.0
1740,228,4.0
1741,228,5.0
1742,228,5.0
1743,228,5.0
1744,228,5.0
1745,228,2.0
1746,228,4.0
1747,228,1.0
1748,228,5.0
1749,228,5.0
1750,228,5.0
1751,228,5.0
1752,228,5.0
1753,228,5.0
1754,228,5.0
1755,228,4.0
1756,228,5.0
1757,228,5.0
1758,228,2.0
1759,228,4.0
1760,228,5.0
1761,228,5.0
1762,228,3.0
1763,228,4.0
1764,228,5.0
1765,228,4.0
1766,228,4.0
1767,228,2.0
1768,228,4.0
1769,228,5.0
1770,228,5.0
1771,228,5.0
1772,228,5.0
1773,229,5.0
1774,229,5.0
1775,229,5.0
1776,229,5.0
1777,229,5.0
1778,229,5.0
1779,229,5.0
1780,229,5.0
1781,229,5.0
1782,229,5.0
1783,229,5.0
1784,229,5.0
1785,229,5.0
1786,229,5.0
1787,229,5.0
1788,229,5.0
1789,230,5.0
1790,230,4.0
1791,230,5.0
1792,230,5.0
1793,230,4.0
1794,230,5.0
1795,230,5.0
1796,230,4.0
1797,230,3.0
1798,230,5.0
1799,230,4.0
1800,230,5.0
1801,230,5.0
1802,230,5.0
1803,230,4.0
1804,230,5.0
1805,230,5.0
1806,230,5.0
1807,230,4.0
1808,230,5.0
1809,230,5.0
1810,230,1.0
1811,230,4.0
1812,230,4.0
1813,230,5.0
1814,231,3.0
1815,231,3.0
1816,231,2.0
1817,231,5.0
1818,231,5.0
1819,231,5.0
1820,231,1.0
1821,231,3.0
1822,231,3.0
1823,231,3.0
1824,231,5.0
1825,231,4.0
1826,231,5.0
1827,231,4.0
1828,231,4.0
1829,231,3.0
1830,231,5.0
1831,231,5.0
1832,231,5.0
1833,231,4.0
1834,231,4.0
1835,231,5.0
1836,231,4.0
1837,231,3.0
1838,231,3.0
1839,231,5.0
1840,231,3.0
1841,231,4.0
1842,231,4.0
1843,231,3.0
1844,231,4.0
1845,231,4.0
1846,231,4.0
1847,231,4.0
1848,231,5.0
1849,231,4.0
1850,231,5.0
1851,231,5.0
1852,231,4.0
1853,231,5.0
1854,231,4.0
1855,231,5.0
1856,231,2.0
1857,231,4.0
1858,231,4.0
1859,231,5.0
1860,231,5.0
1861,231,1.0
1862,231,4.0
1863,231,5.0
1864,231,4.0
1865,231,4.0
1866,231,3.0
1867,231,4.0
1868,231,3.0
1869,231,5.0
1870,231,3.0
1871,231,3.0
1872,232,1.0
1873,232,1.0
1874,232,3.0
1875,232,4.0
1876,232,1.0
1877,233,1.0
1878,233,3.0
1879,234,5.0
1880,234,4.0
1881,234,5.0
1882,234,1.0
1883,234,4.0
1884,234,3.0
1885,234,5.0
1886,234,4.0
1887,234,4.0
1888,234,5.0
1889,234,3.0
1890,234,3.0
1891,234,5.0
1892,234,4.0
1893,234,5.0
1894,234,5.0
1895,234,4.0
1896,234,5.0
1897,234,3.0
1898,234,4.0
1899,234,1.0
1900,234,1.0
1901,234,4.0
1902,234,4.0
1903,234,4.0
1904,234,4.0
1905,234,3.0
1906,234,5.0
1907,234,2.0
1908,234,5.0
1909,234,4.0
1910,234,4.0
1911,234,5.0
1912,234,5.0
1913,234,5.0
1914,234,5.0
1915,234,2.0
1916,234,3.0
1917,234,5.0
1918,234,5.0
1919,234,5.0
1920,234,5.0
1921,234,5.0
1922,234,4.0
1923,234,5.0
1924,234,5.0
1925,234,4.0
1926,234,5.0
1927,234,5.0
1928,234,4.0
1929,234,4.0
1930,234,5.0
1931,234,4.0
1932,234,5.0
1933,234,4.0
1934,234,1.0
1935,235,2.0
1936,235,5.0
1937,235,4.0
1938,235,5.0
1939,235,5.0
1940,235,4.0
1941,235,2.0
1942,235,5.0
1943,235,4.0
1944,235,3.0
1945,236,5.0
1946,236,5.0
1947,236,2.0
1948,236,4.0
1949,236,4.0
1950,236,4.0
1951,236,1.0
1952,236,4.0
1953,236,1.0
1954,236,4.0
1955,236,4.0
1956,237,5.0
1957,237,5.0
1958,237,4.0
1959,237,3.0
1960,237,5.0
1961,237,4.0
1962,237,3.0
1963,237,1.0
1964,237,4.0
1965,237,4.0
1966,237,5.0
1967,237,4.0
1968,237,3.0
1969,237,4.0
1970,237,4.0
1971,237,5.0
1972,237,5.0
1973,237,4.0
1974,237,1.0
1975,237,4.0
1976,237,5.0
1977,237,1.0
1978,237,5.0
1979,237,2.0
1980,237,5.0
1981,237,1.0
1982,237,4.0
1983,237,5.0
1984,237,4.0
1985,238,1.0
1986,239,4.0
1987,240,5.0
1988,240,3.0
1989,240,3.0
1990,240,4.0
1991,240,5.0
1992,240,5.0
1993,240,4.0
1994,240,5.0
1995,240,5.0
1996,240,3.0
1997,240,3.0
1998,240,5.0
1999,240,3.0
2000,240,2.0
2001,240,4.0
2002,240,2.0
2003,240,5.0
2004,240,5.0
2005,240,3.0
2006,240,4.0
2007,240,5.0
2008,240,4.0
2009,241,4.4
2010,241,3.75
2011,241,2.3
2012,241,4.6
2013,241,4.8
2014,241,2.9
2015,241,4.6
2016,241,3.95
2017,241,5.0
2018,241,5.0
2019,241,4.15
2020,241,5.0
2021,241,4.8
2022,241,3.75
2023,241,3.15
2024,241,4.4
2025,241,2.1
2026,241,5.0
2027,241,4.4
2028,241,2.3
2029,241,3.55
2030,241,3.15
2031,241,5.0
2032,241,4.4
2033,241,1.65
2034,241,3.35
2035,241,1.9
2036,241,4.6
2037,241,3.75
2038,241,3.35
2039,241,4.15
2040,241,4.4
2041,241,1.65
2042,241,3.75
2043,242,4.0
2044,242,5.0
2045,243,4.0
2046,244,5.0
2047,244,3.0
2048,244,5.0
2049,244,4.0
2050,244,4.0
2051,245,5.0
2052,246,4.0
2053,246,4.0
2054,247,5.0
2055,248,4.0
2056,249,4.0
2057,249,4.0
2058,250,5.0
2059,251,3.0
2060,251,5.0
2061,251,5.0
2062,251,5.0
2063,251,3.0
2064,252,5.0
2065,252,5.0
2066,253,4.0
2067,253,5.0
2068,253,5.0
2069,253,4.0
2070,254,1.0
2071,255,5.0
2072,255,5.0
2073,255,5.0
2074,255,5.0
2075,255,5.0
2076,255,5.0
2077,256,5.0
2078,257,5.0
2079,257,3.0
2080,257,5.0
2081,257,5.0
2082,257,4.0
2083,258,5.0
2084,259,5.0
2085,259,4.0
2086,260,5.0
2087,261,5.0
2088,261,5.0
2089,261,3.0
2090,261,5.0
2091,261,5.0
2092,262,4.0
2093,262,3.0
2094,263,4.0
2095,264,5.0
2096,265,2.0
2097,266,4.0
2098,266,4.0
2099,267,4.0
2100,267,4.0
2101,268,5.0
2102,269,5.0
2103,270,5.0
2104,271,4.0
2105,271,5.0
2106,271,5.0
2107,271,3.0
2108,271,5.0
2109,271,5.0
2110,272,5.0
2111,272,4.0
2112,272,5.0
2113,273,4.0
2114,274,3.0
2115,274,5.0
2116,275,4.0
2117,275,4.0
2118,275,4.0
2119,275,4.0
2120,275,4.0
2121,275,5.0
2122,275,5.0
2123,275,5.0
2124,275,4.0
2125,275,4.0
2126,275,5.0
2127,275,5.0
2128,275,5.0
2129,275,5.0
2130,275,5.0
2131,275,5.0
2132,275,5.0
2133,275,1.0
2134,275,5.0
2135,275,5.0
2136,275,5.0
2137,276,5.0
2138,276,4.0
2139,277,4.0
2140,278,4.0
2141,279,5.0
2142,280,5.0
2143,280,5.0
2144,280,5.0
2145,280,5.0
2146,280,5.0
2147,281,4.0
2148,281,4.0
2149,281,5.0
2150,281,4.0
2151,281,5.0
2152,281,1.0
2153,281,5.0
2154,281,4.0
2155,281,4.0
2156,281,5.0
2157,281,4.0
2158,281,5.0
2159,281,5.0
2160,281,4.0
2161,281,5.0
2162,281,5.0
2163,281,5.0
2164,281,5.0
2165,281,5.0
2166,281,3.0
2167,281,4.0
2168,281,5.0
2169,281,5.0
2170,281,5.0
2171,281,4.0
2172,281,4.0
2173,281,5.0
2174,281,5.0
2175,281,1.0
2176,281,5.0
2177,281,5.0
2178,281,5.0
2179,281,5.0
2180,281,4.0
2181,281,5.0
2182,281,5.0
2183,281,5.0
2184,281,5.0
2185,281,3.0
2186,281,5.0
2187,281,5.0
2188,281,5.0
2189,281,4.0
2190,281,5.0
2191,281,4.0
2192,281,5.0
2193,281,5.0
2194,281,5.0
2195,281,5.0
2196,281,5.0
2197,281,2.0
2198,281,5.0
2199,281,4.0
2200,281,5.0
2201,281,5.0
2202,281,5.0
2203,281,5.0
2204,281,5.0
2205,281,5.0
2206,281,5.0
2207,281,5.0
2208,281,5.0
2209,281,5.0
2210,281,5.0
2211,281,5.0
2212,281,5.0
2213,281,3.0
2214,281,5.0
2215,281,5.0
2216,281,5.0
2217,281,5.0
2218,281,5.0
2219,281,4.0
2220,281,5.0
2221,281,3.0
2222,281,5.0
2223,281,5.0
2224,281,5.0
2225,281,5.0
2226,281,5.0
2227,281,5.0
2228,281,5.0
2229,281,2.0
2230,281,5.0
2231,281,5.0
2232,281,4.0
2233,281,5.0
2234,281,5.0
2235,281,2.0
2236,281,5.0
2237,281,4.0
2238,281,5.0
2239,281,5.0
2240,281,5.0
2241,281,5.0
2242,281,4.0
2243,281,5.0
2244,281,1.0
2245,281,5.0
2246,281,5.0
2247,281,5.0
2248,281,4.0
2249,281,1.0
2250,281,5.0
2251,281,5.0
2252,281,4.0
2253,281,5.0
2254,281,5.0
2255,281,5.0
2256,281,5.0
2257,281,5.0
2258,281,4.0
2259,281,5.0
2260,281,5.0
2261,281,4.0
2262,281,5.0
2263,281,5.0
2264,281,5.0
2265,281,5.0
2266,281,5.0
2267,281,5.0
2268,281,1.0
2269,281,3.0
2270,281,1.0
2271,281,4.0
2272,281,4.0
2273,281,5.0
2274,281,5.0
2275,281,5.0
2276,281,5.0
2277,281,5.0
2278,281,5.0
2279,281,5.0
2280,281,5.0
2281,281,5.0
2282,281,4.0
2283,281,5.0
2284,281,5.0
2285,281,4.0
2286,282,5.0
2287,282,5.0
2288,282,4.0
2289,283,5.0
2290,283,5.0
2291,283,4.0
2292,284,4.0
2293,284,1.0
2294,284,4.0
2295,284,5.0
2296,285,4.0
2297,285,4.0
2298,285,4.0
2299,285,5.0
2300,285,4.0
2301,285,5.0
2302,285,5.0
2303,285,3.0
2304,286,4.0
2305,287,1.0
2306,288,1.0
2307,288,5.0
2308,288,4.0
2309,289,5.0
2310,289,5.0
2311,289,5.0
2312,289,5.0
2313,289,4.0
2314,289,1.0
2315,289,4.0
2316,289,4.0
2317,289,5.0
2318,289,4.0
2319,289,4.0
2320,289,5.0
2321,289,5.0
2322,289,5.0
2323,289,5.0
2324,289,5.0
2325,289,5.0
2326,289,5.0
2327,289,5.0
2328,289,5.0
2329,289,5.0
2330,289,4.0
2331,289,3.0
2332,289,4.0
2333,289,5.0
2334,289,5.0
2335,289,5.0
2336,289,4.0
2337,289,5.0
2338,289,5.0
2339,289,4.0
2340,289,5.0
2341,289,5.0
2342,289,5.0
2343,289,5.0
2344,289,5.0
2345,289,5.0
2346,289,4.0
2347,289,5.0
2348,289,5.0
2349,289,5.0
2350,289,4.0
2351,289,1.0
2352,289,4.0
2353,290,4.6
2354,290,3.75
2355,290,4.15
2356,290,3.35
2357,290,4.6
2358,290,4.15
2359,290,3.35
2360,290,5.0
2361,290,5.0
2362,290,2.7
2363,291,2.0
2364,292,3.0
2365,292,3.0
2366,293,4.0
2367,294,3.0
2368,294,5.0
2369,294,2.0
2370,294,1.0
2371,294,1.0
2372,294,5.0
2373,294,3.0
2374,294,5.0
2375,294,5.0
2376,294,5.0
2377,295,4.0
2378,296,5.0
2379,296,4.0
2380,296,5.0
2381,297,5.0
2382,298,5.0
2383,298,5.0
2384,299,3.0
2385,299,3.0
2386,300,5.0
2387,300,3.0
2388,301,5.0
2389,301,3.0
2390,301,5.0
2391,302,3.0
2392,303,4.0
2393,304,1.0
2394,304,1.0
2395,304,1.0
2396,304,4.0
2397,305,5.0
2398,306,1.0
2399,306,5.0
2400,306,5.0
2401,306,4.0
2402,306,5.0
2403,306,4.0
2404,306,1.0
2405,306,3.0
2406,306,4.0
2407,307,3.0
2408,308,2.0
2409,309,3.0
2410,309,3.0
2411,309,5.0
2412,309,3.0
2413,309,3.0
2414,309,5.0
2415,309,3.0
2416,309,3.0
2417,309,2.0
2418,309,3.0
2419,309,1.0
2420,309,4.0
2421,309,5.0
2422,309,4.0
2423,310,4.0
2424,310,4.0
2425,310,5.0
2426,311,4.0
2427,311,3.0
2428,311,5.0
2429,312,5.0
2430,313,5.0
2431,314,5.0
2432,315,5.0
2433,316,1.0
2434,316,5.0
2435,317,5.0
2436,318,5.0
2437,318,5.0
2438,319,3.0
2439,319,2.0
2440,319,4.0
2441,319,2.0
2442,319,1.0
2443,319,1.0
2444,320,5.0
2445,320,5.0
2446,320,4.0
2447,320,5.0
2448,320,5.0
2449,321,4.0
2450,321,5.0
2451,322,5.0
2452,323,5.0
2453,324,5.0
2454,324,4.0
2455,325,5.0
2456,326,4.0
2457,327,4.0
2458,327,5.0
2459,328,4.0
2460,329,5.0
2461,330,4.0
2462,331,4.0
2463,332,4.0
2464,333,4.0
2465,333,4.0
2466,333,5.0
2467,333,5.0
2468,334,2.0
2469,335,5.0
2470,336,5.0
2471,337,3.0
2472,338,5.0
2473,339,5.0
2474,339,5.0
2475,339,4.0
2476,339,5.0
2477,339,5.0
2478,339,4.0
2479,339,5.0
2480,339,4.0
2481,339,5.0
2482,339,5.0
2483,339,4.0
2484,339,5.0
2485,339,5.0
2486,339,4.0
2487,339,5.0
2488,339,5.0
2489,339,4.0
2490,339,5.0
2491,339,5.0
2492,339,5.0
2493,339,5.0
2494,339,5.0
2495,339,5.0
2496,339,5.0
2497,339,5.0
2498,340,5.0
2499,340,4.0
2500,340,4.0
2501,341,4.0
2502,341,2.0
2503,341,1.0
2504,342,4.0
2505,342,4.0
2506,342,5.0
2507,342,5.0
2508,342,5.0
2509,342,4.0
2510,342,5.0
2511,342,4.0
2512,342,4.0
2513,342,4.0
2514,342,4.0
2515,342,5.0
2516,342,4.0
2517,342,3.0
2518,342,4.0
2519,342,2.0
2520,342,5.0
2521,342,5.0
2522,342,5.0
2523,342,4.0
2524,342,4.0
2525,342,5.0
2526,342,4.0
2527,342,5.0
2528,342,5.0
2529,342,3.0
2530,342,5.0
2531,342,5.0
2532,342,1.0
2533,342,4.0
2534,342,5.0
2535,342,4.0
2536,342,5.0
2537,342,4.0
2538,342,5.0
2539,343,3.0
2540,344,3.0
2541,345,5.0
2542,346,4.0
2543,346,3.0
2544,347,1.0
2545,347,4.0
2546,347,3.0
2547,347,5.0
2548,348,5.0
2549,349,2.0
2550,350,5.0
2551,351,4.0
2552,351,4.0
2553,351,5.0
2554,351,4.0
2555,351,5.0
2556,352,3.0
2557,352,3.0
2558,353,3.0
2559,353,3.0
2560,354,4.0
2561,354,4.0
2562,354,1.0
2563,355,2.0
2564,356,5.0
2565,356,5.0
2566,356,5.0
2567,356,5.0
2568,356,1.0
2569,356,4.0
2570,357,5.0
2571,357,4.0
2572,357,3.0
2573,358,4.0
2574,358,5.0
2575,359,2.0
2576,359,5.0
2577,359,5.0
2578,360,5.0
2579,360,5.0
2580,360,4.0
2581,361,4.0
2582,362,5.0
2583,362,5.0
2584,362,4.0
2585,362,5.0
2586,363,4.0
2587,363,4.0
2588,363,5.0
2589,363,5.0
2590,363,4.0
2591,364,5.0
2592,364,3.0
2593,365,4.0
2594,365,1.0
2595,365,5.0
2596,365,5.0
2597,365,5.0
2598,366,5.0
2599,367,3.0
2600,368,4.0
2601,368,5.0
2602,369,5.0
2603,369,5.0
2604,370,5.0
2605,371,5.0
2606,371,5.0
2607,372,1.0
2608,372,3.0
2609,373,3.0
2610,373,5.0
2611,373,4.0
2612,373,5.0
2613,374,5.0
2614,374,5.0
2615,374,5.0
2616,374,4.0
2617,374,5.0
2618,374,5.0
2619,374,4.0
2620,375,2.0
2621,376,1.0
2622,376,4.0
2623,377,1.0
2624,377,2.0
2625,377,5.0
2626,377,5.0
2627,377,5.0
2628,378,4.0
2629,378,3.0
2630,378,4.0
2631,379,4.0
2632,380,3.0
2633,380,2.0
2634,380,4.0
2635,380,5.0
2636,380,1.0
2637,380,2.0
2638,381,3.0
2639,382,2.0
2640,382,5.0
2641,382,5.0
2642,383,5.0
2643,383,5.0
2644,384,4.0
2645,385,5.0
2646,385,5.0
2647,386,4.0
2648,386,5.0
2649,386,5.0
2650,387,4.0
2651,388,1.0
2652,388,3.0
2653,388,1.0
2654,388,4.0
2655,389,5.0
2656,390,3.0
2657,391,5.0
2658,391,5.0
2659,391,5.0
2660,392,3.0
2661,392,1.0
2662,392,1.0
2663,392,1.0
2664,392,3.0
2665,392,4.0
2666,392,4.0
2667,392,2.0
2668,393,3.0
2669,393,2.0
2670,394,5.0
2671,395,4.0
2672,396,5.0
2673,396,5.0
2674,396,5.0
2675,396,5.0
2676,396,5.0
2677,397,5.0
2678,398,4.0
2679,398,4.0
2680,398,5.0
2681,398,4.0
2682,398,5.0
2683,398,4.0
2684,398,5.0
2685,399,5.0
2686,400,5.0
2687,401,5.0
2688,402,5.0
2689,402,2.0
2690,402,1.0
2691,402,1.0
2692,402,4.0
2693,402,3.0
2694,403,3.0
2695,404,5.0
2696,404,5.0
2697,404,5.0
2698,404,4.0
2699,404,4.0
2700,405,5.0
2701,406,5.0
2702,407,3.0
2703,408,4.0
2704,408,5.0
2705,409,5.0
2706,410,5.0
2707,410,4.0
2708,410,4.0
2709,411,5.0
2710,412,5.0
2711,412,4.0
2712,413,5.0
2713,414,2.0
2714,414,1.0
2715,414,5.0
2716,415,5.0
2717,415,4.0
2718,415,5.0
2719,416,1.0
2720,416,2.0
2721,416,2.0
2722,416,1.0
2723,416,3.0
2724,416,5.0
2725,417,5.0
2726,417,3.0
2727,417,5.0
2728,417,5.0
2729,418,4.0
2730,418,3.0
2731,419,4.0
2732,420,5.0
2733,420,4.0
2734,420,5.0
2735,420,4.0
2736,421,5.0
2737,422,5.0
2738,422,5.0
2739,422,3.0
2740,423,4.0
2741,424,4.0
2742,424,4.0
2743,424,4.0
2744,425,5.0
2745,425,5.0
2746,425,5.0
2747,425,5.0
2748,425,5.0
2749,425,5.0
2750,426,3.0
2751,427,3.0
2752,427,2.0
2753,427,1.0
2754,428,5.0
2755,428,5.0
2756,429,4.0
2757,429,2.0
2758,430,5.0
2759,430,1.0
2760,430,4.0
2761,430,4.0
2762,430,5.0
2763,430,2.0
2764,430,3.0
2765,430,5.0
2766,430,5.0
2767,431,5.0
2768,431,4.0
2769,431,2.0
2770,432,2.0
2771,433,4.0
2772,433,5.0
2773,434,5.0
2774,434,5.0
2775,435,5.0
2776,435,5.0
2777,435,1.0
2778,435,5.0
2779,435,5.0
2780,435,5.0
2781,436,5.0
2782,437,4.0
2783,437,5.0
2784,437,4.0
2785,437,5.0
2786,438,5.0
2787,439,5.0
2788,439,4.0
2789,439,5.0
2790,439,5.0
2791,440,3.0
2792,440,5.0
2793,441,1.0
2794,442,4.0
2795,442,5.0
2796,443,4.0
2797,443,4.0
2798,444,4.0
2799,444,4.0
2800,445,4.0
2801,446,5.0
2802,446,5.0
2803,447,5.0
2804,448,5.0
2805,448,4.0
2806,448,4.0
2807,448,3.0
2808,449,1.0
2809,450,1.0
2810,451,5.0
2811,451,5.0
2812,451,5.0
2813,451,4.0
2814,451,4.0
2815,451,4.0
2816,451,3.0
2817,452,4.0
2818,453,4.0
2819,453,4.0
2820,453,3.0
2821,453,3.0
2822,454,5.0
2823,454,5.0
2824,454,4.0
2825,454,5.0
2826,454,2.0
2827,454,5.0
2828,454,4.0
2829,454,4.0
2830,455,4.0
2831,456,2.0
2832,457,4.0
2833,457,2.0
2834,458,5.0
2835,459,5.0
2836,459,5.0
2837,459,5.0
2838,459,5.0
2839,459,5.0
2840,459,5.0
2841,459,5.0
2842,459,3.0
2843,459,5.0
2844,459,4.0
2845,459,5.0
2846,459,5.0
2847,459,4.0
2848,459,4.0
2849,459,5.0
2850,459,4.0
2851,459,5.0
2852,459,3.0
2853,459,5.0
2854,459,4.0
2855,459,5.0
2856,459,5.0
2857,459,5.0
2858,459,5.0
2859,459,5.0
2860,459,5.0
2861,459,4.0
2862,459,5.0
2863,459,5.0
2864,459,5.0
2865,459,5.0
2866,459,5.0
2867,459,2.0
2868,459,5.0
2869,459,5.0
2870,459,5.0
2871,459,5.0
2872,459,3.0
2873,459,5.0
2874,459,1.0
2875,459,4.0
2876,460,3.0
2877,460,3.0
2878,460,3.0
2879,460,1.0
2880,460,3.0
2881,460,1.0
2882,460,4.0
2883,461,1.0
2884,461,1.0
2885,462,2.0
2886,462,5.0
2887,463,5.0
2888,463,4.0
2889,464,5.0
2890,464,5.0
2891,465,5.0
2892,465,5.0
2893,466,5.0
2894,466,5.0
2895,466,5.0
2896,466,5.0
2897,466,5.0
2898,466,5.0
2899,467,3.0
2900,467,4.0
2901,467,4.0
2902,467,5.0
2903,468,5.0
2904,468,5.0
2905,468,5.0
2906,468,4.0
2907,468,4.0
2908,468,5.0
2909,468,5.0
2910,469,5.0
2911,469,5.0
2912,469,4.0
2913,469,5.0
2914,469,5.0
2915,469,5.0
2916,469,5.0
2917,469,5.0
2918,469,5.0
2919,469,4.0
2920,469,5.0
2921,469,4.0
2922,469,5.0
2923,469,5.0
2924,470,1.0
2925,470,1.0
2926,471,3.0
2927,472,4.0
2928,473,5.0
2929,473,5.0
2930,473,5.0
2931,473,2.0
2932,473,5.0
2933,473,5.0
2934,473,5.0
2935,473,5.0
2936,473,5.0
2937,473,4.0
2938,473,5.0
2939,473,5.0
2940,473,5.0
2941,474,5.0
2942,474,4.0
2943,474,3.0
2944,474,5.0
2945,474,4.0
2946,474,5.0
2947,474,3.0
2948,474,5.0
2949,474,5.0
2950,474,5.0
2951,474,5.0
2952,474,5.0
2953,475,5.0
2954,475,5.0
2955,475,4.0
2956,475,5.0
2957,475,4.0
2958,475,4.0
2959,475,4.0
2960,475,5.0
2961,476,4.0
2962,476,5.0
2963,476,4.0
2964,477,1.0
2965,478,5.0
2966,478,5.0
2967,478,5.0
2968,479,5.0
2969,479,5.0
2970,480,3.0
2971,480,5.0
2972,480,5.0
2973,481,3.0
2974,481,5.0
2975,482,2.0
2976,482,1.0
2977,482,5.0
2978,482,4.0
2979,482,4.0
2980,482,2.0
2981,483,1.0
2982,484,3.0
2983,485,5.0
2984,486,2.0
2985,487,4.0
2986,488,5.0
2987,488,5.0
2988,488,2.0
2989,488,4.0
2990,488,5.0
2991,488,4.0
2992,488,5.0
2993,489,1.0
2994,490,3.0
2995,491,5.0
2996,492,4.0
2997,492,2.0
2998,492,4.0
2999,492,2.0
3000,492,3.0
3001,493,2.0
3002,493,3.0
3003,493,4.0
3004,493,2.0
3005,493,2.0
3006,494,4.0
3007,494,5.0
3008,495,3.0
3009,495,1.0
3010,496,5.0
3011,497,5.0
3012,498,5.0
3013,498,5.0
3014,498,4.0
3015,498,5.0
3016,499,4.0
3017,499,5.0
3018,500,4.0
3019,501,5.0
3020,501,2.0
3021,501,3.0
3022,501,5.0
3023,501,4.0
3024,502,3.0
3025,503,1.0
3026,504,3.0
3027,505,5.0
3028,505,4.0
3029,505,4.0
3030,505,3.0
3031,505,5.0
3032,505,5.0
3033,505,5.0
3034,506,5.0
3035,506,4.0
3036,506,3.0
3037,506,5.0
3038,506,4.0
3039,506,4.0
3040,507,4.0
3041,508,1.0
3042,509,5.0
3043,509,5.0
3044,509,5.0
3045,509,5.0
3046,509,5.0
3047,509,5.0
3048,509,5.0
3049,509,5.0
3050,509,5.0
3051,509,5.0
3052,509,4.0
3053,509,4.0
3054,509,4.0
3055,509,5.0
3056,509,2.0
3057,509,5.0
3058,509,4.0
3059,509,5.0
3060,509,5.0
3061,509,5.0
3062,509,5.0
3063,509,5.0
3064,509,4.0
3065,509,4.0
3066,509,5.0
3067,509,5.0
3068,509,4.0
3069,509,5.0
3070,509,4.0
3071,509,5.0
3072,510,4.0
3073,511,4.0
3074,511,5.0
3075,511,5.0
3076,511,2.0
3077,511,4.0
3078,511,5.0
3079,511,5.0
3080,511,5.0
3081,511,4.0
3082,511,5.0
3083,511,5.0
3084,511,5.0
3085,511,4.0
3086,511,3.0
3087,511,5.0
3088,511,3.0
3089,511,4.0
3090,511,4.0
3091,511,3.0
3092,511,3.0
3093,511,4.0
3094,511,4.0
3095,511,5.0
3096,511,5.0
3097,511,2.0
3098,511,4.0
3099,511,5.0
3100,511,5.0
3101,511,5.0
3102,511,5.0
3103,511,5.0
3104,511,4.0
3105,511,4.0
3106,511,4.0
3107,511,4.0
3108,512,5.0
3109,513,5.0
3110,514,5.0
3111,514,5.0
3112,514,5.0
3113,515,5.0
3114,515,5.0
3115,515,4.0
3116,516,4.0
3117,516,5.0
3118,516,5.0
3119,517,5.0
3120,517,4.0
3121,518,4.0
3122,518,5.0
3123,518,5.0
3124,518,5.0
3125,518,5.0
3126,518,4.0
3127,518,5.0
3128,519,1.0
3129,520,5.0
3130,520,4.0
3131,521,5.0
3132,521,1.0
3133,522,1.0
3134,522,4.0
3135,522,1.0
3136,522,2.0
3137,522,1.0
3138,523,4.0
3139,524,3.0
3140,524,4.0
3141,525,3.0
3142,526,4.0
3143,527,1.0
3144,527,4.0
3145,527,4.0
3146,527,3.0
3147,527,4.0
3148,527,4.0
3149,527,5.0
3150,527,4.0
3151,527,5.0
3152,527,4.0
3153,527,4.0
3154,528,4.0
3155,528,2.0
3156,528,5.0
3157,528,4.0
3158,528,3.0
3159,528,5.0
3160,528,5.0
3161,528,3.0
3162,528,3.0
3163,528,4.0
3164,528,5.0
3165,528,4.0
3166,528,4.0
3167,528,3.0
3168,528,5.0
3169,528,4.0
3170,528,5.0
3171,528,4.0
3172,528,3.0
3173,528,5.0
3174,528,5.0
3175,528,3.0
3176,528,3.0
3177,528,4.0
3178,528,5.0
3179,528,3.0
3180,528,4.0
3181,528,4.0
3182,528,5.0
3183,528,4.0
3184,528,5.0
3185,528,5.0
3186,528,5.0
3187,528,3.0
3188,528,4.0
3189,528,5.0
3190,528,5.0
3191,528,4.0
3192,528,4.0
3193,528,4.0
3194,528,2.0
3195,528,5.0
3196,529,5.0
3197,529,5.0
3198,529,5.0
3199,529,5.0
3200,529,4.0
3201,529,4.0
3202,529,5.0
3203,530,5.0
3204,530,5.0
3205,530,5.0
3206,531,5.0
3207,531,3.0
3208,531,3.0
3209,531,3.0
3210,531,4.0
3211,531,2.0
3212,531,2.0
3213,531,4.0
3214,531,4.0
3215,531,2.0
3216,531,5.0
3217,531,5.0
